Nome: SERAFINA CORREA
Codigo Estacao: A894
Latitude: -28.70472222
Longitude: -51.87083332
Altitude: 545
Situacao: Operante
Data Inicial: 2016-03-31
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2019-11-04;2.6;951.066667;24.8;20.008333;18.3;93.083333;72;7.3;.9375;
2019-11-05;105;954.3;21.8;19.775;19;90.958333;79;9.5;1.145833;
2019-11-06;1.6;959.108333;27.4;19.266667;13.1;78.375;55;6.1;1.275;
2019-11-07;2;956.833333;20.7;17.554167;15.2;91.541667;76;9.4;1.083333;
2019-11-08;43.4;956.245833;28.7;20.483333;15.1;79.375;49;6;1.1125;
2019-11-09;.2;955.8625;30.2;21.654167;16.6;80.708333;46;9;1.220833;
2019-11-10;4.6;957.941667;25.9;20.658333;18;85.875;63;7.3;1.370833;
2019-11-11;0;960.608333;27;21.05;17.7;75.041667;55;7.7;1.495833;
2019-11-12;0;958.858333;30.3;23.2;17.4;60.625;37;8.8;2.445833;
2019-11-13;0;955.504167;26.6;21.875;19.1;68.791667;47;7.7;2.1;
2019-11-14;7;951.783333;25.6;20.716667;18.9;86.333333;60;8.6;1.116667;
2019-11-15;1.8;954.754167;25.4;19.220833;15.3;79;47;6;1.054167;
2019-11-16;.2;955.325;26.9;17.816667;10.5;71.041667;28;6.6;1.066667;
2019-11-17;.2;955.8;30;19.758333;10.2;65.625;23;5.9;.966667;
2019-11-18;0;957.808333;31.6;21.45;12;63.125;21;5.6;.9125;
2019-11-19;0;957.983333;33.4;23.370833;15.1;62.291667;24;5.8;1.091667;
2019-11-20;0;957.854167;33.8;24.7625;15.8;62.791667;29;7.4;1.1375;
2019-11-21;0;956.545833;33.8;25.641667;19.6;60.833333;30;8.3;1.520833;
2019-11-22;0;953.895833;34.8;25.5375;21.8;60.958333;25;16.7;2.279167;
2019-11-23;1;958.370833;21.1;18.791667;17.8;82.916667;64;9.9;1.304167;
2019-11-24;0;959.429167;26.7;17.925;8.4;63.791667;35;8.1;1.508333;
2019-11-25;0;955.8375;31.6;21.0125;12.3;56.333333;19;7.4;1.569565;
2019-11-26;0;953.541667;25.7;20.3;16.3;74.166667;53;8;2.020833;
2019-11-27;13.8;953.15;23.3;19.491667;18.5;89.833333;77;9.3;1.233333;
2019-11-28;2.6;958.041667;26.2;18.2875;11.5;68.083333;29;7.4;1.341667;
2019-11-29;0;954.9875;32.9;22.404167;14;60.25;28;7.4;1.708333;
2019-11-30;0;954.0375;31.3;23.241667;15.1;72.708333;42;6.6;1.045833;
2019-12-01;0;956.958333;26.9;22.729167;19.3;71.791667;44;7.3;1.404167;
2019-12-02;0;959.758333;25;17.775;10.1;57.5;18;6.9;1.2875;
2019-12-03;0;955.1;31.3;20.4625;11.8;59.166667;24;6.7;1.125;
2019-12-04;0;953.404167;30.1;23.241667;18.2;67.958333;46;8.2;2.091667;
2019-12-05;8.8;952.941667;26.4;21.329167;18.8;75.375;34;8.1;1.308333;
2019-12-06;0;954.9875;28.2;18.854167;10.1;62.666667;17;9;1.2125;
2019-12-07;0;957.245833;29.2;19.4125;9.6;59.583333;23;6.7;.9375;
2019-12-08;0;956.091667;32.6;22.025;11.2;58.083333;23;5.9;1.004167;
2019-12-09;.2;955.775;31.6;23.970833;18.9;61.375;29;6.9;1.370833;
2019-12-10;0;955.733333;33.4;23.304167;13.7;56.041667;17;7.5;1.029167;
2019-12-11;0;952.620833;34.4;24.6875;15.2;51.75;21;6.2;1.066667;
2019-12-12;0;951.45;31.8;23.808333;20.1;70.625;34;10.3;1.841667;
2019-12-13;5.2;957.366667;29.1;21.579167;17.1;66.291667;28;6.5;1.35;
2019-12-14;.2;959.1;33.4;21.5125;13.7;73.375;39;14.1;1.545833;
2019-12-15;9.8;954.208333;30.4;23.7125;19.3;74.916667;50;19.5;2.833333;
2019-12-16;15.4;953.375;24.5;20.65;17.4;82.333333;60;7.8;1.441667;
2019-12-17;6.6;955.825;26.3;20.2125;17.4;79.416667;43;5.5;1.054167;
2019-12-18;0;958.091667;29.2;20.183333;10.5;68.791667;42;7;1.304167;
2019-12-19;0;957.941667;32.8;23.433333;14.8;60.5;28;8.1;1.758333;
2019-12-20;0;954.5;32.3;25.75;20;65.333333;46;8.7;2.129167;
2019-12-21;1.8;951.154167;28.2;23.741667;21.3;69.291667;47;10.9;3.183333;
2019-12-22;.4;955.658333;26.8;19.041667;12.4;65.5;26;10;2.033333;
2019-12-23;0;957.9625;29.1;19.2;9.3;60.416667;22;6.9;1.108333;
2019-12-24;0;956.108333;33.9;21.645833;9.3;57.041667;17;7;1.241667;
2019-12-25;0;955.520833;35.2;24.425;14.5;57.416667;21;8.5;1.325;
2019-12-26;0;957.416667;36.3;25.941667;14.8;55.75;22;6.8;1.1125;
2019-12-27;0;958.55;37.8;29.020833;21.9;48.25;21;7.8;1.3625;
2019-12-28;0;957.454167;38.2;28.458333;22.1;50.583333;20;7.8;1.608333;
2019-12-29;0;956.3125;37.4;27.858333;19;56.958333;23;7.5;1.13913;
2019-12-30;0;954.175;37.6;27.5875;18.5;58.916667;21;7.1;1.095833;
2019-12-31;0;952.116667;36;25.554167;19.3;68.125;31;12.4;1.5875;
2020-01-01;3.2;951.045833;31.6;23.766667;20.3;84.208333;51;12;1.216667;
2020-01-02;29.2;954.666667;27.5;21.966667;19.3;79.833333;49;11.4;1.7125;
2020-01-03;0;958.3625;28.3;21.195833;15.8;72.333333;45;8.5;1.420833;
2020-01-04;0;956.383333;29.1;21.5125;15.1;72.5;45;7.3;1.308333;
2020-01-05;0;951.3;33;23.425;14.7;63.583333;21;7;1.116667;
2020-01-06;0;949.791667;35;26.104167;17.7;55.333333;23;9.5;2.058333;
2020-01-07;0;951.833333;32.9;25.295833;19.7;64;34;7.4;1.308333;
2020-01-08;0;953.554167;33.2;24.191667;16.9;69.291667;38;7.4;1.120833;
2020-01-09;0;953.6;36.6;27.179167;18.9;64.083333;27;10;1.183333;
2020-01-10;6;954.091667;30;24.983333;22.1;79.541667;48;7.9;1.9375;
2020-01-11;12.8;954.141667;28.1;23.354167;21;85.666667;64;5.6;1.1;
2020-01-12;0;957.708333;31.2;24.266667;19.8;73.708333;39;7.3;1.241667;
2020-01-13;0;958.9;33.3;23.75;14.5;63.291667;27;6.9;1.066667;
2020-01-14;0;956.945833;33.6;24.954167;16.6;60.958333;31;7.3;1.529167;
2020-01-15;0;953.791667;32;24.5375;20.3;73.166667;53;11.2;1.825;
2020-01-16;42.2;958.008333;23.4;20.725;21.2;89.375;76;8.3;1.070833;
2020-01-17;1;963.2625;26.6;17.645833;8.9;69.208333;31;6.4;1.116667;
2020-01-18;.2;961.395833;30.2;21.420833;13.6;70.625;41;5.8;1.033333;
2020-01-19;0;958.933333;32.6;23.329167;15.6;69.375;30;6.5;.891667;
2020-01-20;0;956.179167;33;24.529167;17.7;67.041667;30;5.3;.966667;
2020-01-21;1.4;953.825;24.9;22.175;21.5;86.791667;73;6;1.0125;
2020-01-22;6.8;954.495833;22.7;19.658333;18.3;77.666667;53;9.1;1.525;
2020-01-23;0;955.75;27.5;20.720833;14.1;69.791667;41;8.5;1.4125;
2020-01-24;0;955.254167;27.9;20.358333;13.3;73.041667;47;7.4;1.3375;
2020-01-25;.2;953.925;31;21.320833;14.3;66.5;17;7.2;1.241667;
2020-01-26;0;954.229167;31.7;22.1625;12.8;65.958333;30;6.8;1.083333;
2020-01-27;0;954.7875;30.7;22.941667;18.3;75.75;46;9.7;1.345833;
2020-01-28;1.6;955.570833;32;23.354167;16.3;75.291667;42;5.7;1.016667;
2020-01-29;0;954.533333;24.9;21.366667;18.6;83.458333;65;6.6;1.2125;
2020-01-30;48.4;954.145833;25.9;22.316667;19.1;80.458333;67;6.1;1.225;
2020-01-31;0;956.058333;29;22.295833;18.4;82.375;51;10.9;1.504167;
2020-02-01;1.4;958.258333;29.4;21.4875;16.7;76.666667;35;5.1;.895833;
2020-02-02;.2;957.620833;32;22.979167;16;72.75;37;6.2;.9625;
2020-02-03;0;958.829167;31.9;23.266667;17.3;74.833333;39;8;.904167;
2020-02-04;.4;958.9125;31.8;24.245833;16.8;63.791667;33;7.4;1.4;
2020-02-05;0;957.891667;31;24.341667;18.8;68.916667;42;7.1;1.270833;
2020-02-06;.6;958.1375;33.4;25.179167;17.3;66.666667;36;7.8;1.2125;
2020-02-07;0;957.1125;33;24.854167;17.9;69.958333;38;7.8;1.1625;
2020-02-08;0;955.004167;33.4;25.65;19.1;69.125;39;10.1;1.491667;
2020-02-09;1.4;956.0875;27.5;22.995833;21.6;80.458333;61;10.1;1.325;
2020-02-10;0;960.091667;27.6;20.291667;14.6;68.25;33;7.2;1.245833;
2020-02-11;0;960.516667;29.3;20.766667;12.6;65.958333;32;9.4;1.158333;
2020-02-12;0;959.095833;30.2;22.0625;14;63.25;31;6.5;1.320833;
2020-02-13;0;958.4625;32.2;23.1625;14.4;59.583333;27;6.9;1.291667;
2020-02-14;0;957.291667;31.2;23.766667;17.4;61.416667;35;7;1.679167;
2020-02-15;0;955.829167;31.9;24.829167;20.1;66.166667;32;10.3;1.5875;
2020-02-16;0;955.458333;34.1;24.9;17.8;69.458333;36;10.6;1.795833;
2020-02-17;0;954.375;36.3;26.520833;20;68.375;30;12;1.879167;
2020-02-18;0;953.570833;33.2;25.029167;20.2;75.083333;46;15.8;2.008333;
2020-02-19;3.4;954.091667;31.5;24.404167;19;70.583333;31;7.3;1.295833;
2020-02-20;0;955.379167;32.5;22.408333;14.9;68.75;28;9;1.104167;
2020-02-21;0;959.0875;25.4;19.454167;15.2;63.708333;32;8.7;1.575;
2020-02-22;0;962.4125;23.4;15.1;8;63.541667;30;8.2;1.308333;
2020-02-23;0;960.75;29.5;18.054167;8.2;63.125;25;6.6;1.075;
2020-02-24;0;955.8625;32;21.579167;13.3;70.25;31;10.2;1.508333;
2020-02-25;4.2;953.5875;28.4;21.675;18.7;86.583333;64;12.5;1.579167;
2020-02-26;76.6;954.004167;23.1;19.05;17.8;84.791667;50;7.5;1.220833;
2020-02-27;.4;958.6875;25.5;16.475;9.7;75.291667;36;5.7;.791667;
2020-02-28;.4;960.3;28.1;18.204167;9.3;70.958333;31;4.7;.825;
2020-02-29;0;961.7625;29.7;20.25;12.9;70.75;32;6.2;.8375;
2020-03-01;0;963.379167;29.2;19.9875;11.1;66.833333;25;7.5;1.066667;
2020-03-02;0;963.2625;29.1;20.879167;12.7;65.833333;35;7.1;1.2;
2020-03-03;0;960.8125;29.2;20.479167;12;68.666667;34;5.5;.8375;
2020-03-04;0;959.041667;25.3;19.720833;13.9;75.875;53;5.4;.920833;
2020-03-05;0;960.783333;28.5;19.154167;11.6;72.458333;34;6.3;1.1375;
2020-03-06;0;959.883333;30.2;20.416667;11.4;66.458333;26;6.8;1.008333;
2020-03-07;0;956.554167;30.4;20.870833;13.4;70.458333;30;5.4;1.075;
2020-03-08;0;956.495833;32.2;22.0875;13.9;66.458333;27;6;1.1;
2020-03-09;0;959.129167;33.6;22.270833;13;65.541667;23;4.9;.683333;
2020-03-10;0;959.729167;33.7;23.6375;14.5;64.375;28;5.7;.8625;
2020-03-11;0;958.058333;33.8;23.891667;14.9;63.791667;28;5.7;1.004167;
2020-03-12;0;957.758333;35.4;24.85;17.4;60.541667;21;6.9;1.020833;
2020-03-13;0;958.7375;36.7;25.2;15.2;59.416667;22;6.1;.875;
2020-03-14;0;958.466667;36.8;26.1125;17.3;58;20;7.2;.979167;
2020-03-15;0;957.395833;34.4;24.295833;18.4;69.583333;35;7.3;1.179167;
2020-03-16;1.2;957.85;23.3;21.241667;20.4;88.5;79;5.6;1.016667;
2020-03-17;0;957.091667;32.7;23.595833;16.9;73.75;41;6.7;1.25;
2020-03-18;3.4;954.966667;29.4;23.545833;19.7;79.208333;56;10.5;1.954167;
2020-03-19;3.8;953.270833;30.9;24.870833;21.2;68.416667;33;9.9;2.083333;
2020-03-20;0;954.7875;25.1;17.9625;12.4;76.166667;42;6.6;1.1125;
2020-03-21;0;956.85;28.6;18.2;9.4;71.208333;33;5.9;.991667;
2020-03-22;0;959.858333;31.4;21.233333;12.6;66.208333;29;5.8;.9125;
2020-03-23;0;961.65;32.6;22.4125;14;63.708333;24;7.6;1.033333;
2020-03-24;0;961.329167;31.4;22.9125;15.5;55.208333;24;7.2;1.333333;
2020-03-25;0;959.195833;31.4;21.9;16.2;57.125;21;9;1.491667;
2020-03-26;0;958.95;31.5;20.966667;12.7;61.166667;24;5.5;.9625;
2020-03-27;0;957.9125;32.2;22.7875;14.5;57.791667;25;9.3;1.445833;
2020-03-28;0;958.4875;31.9;22.420833;15.8;61.291667;30;6.7;1.433333;
2020-03-29;1.8;959.870833;27.9;22.241667;17.7;79.291667;53;6.3;.933333;
2020-03-30;.2;959.5375;33.1;23.108333;15.4;71.166667;33;6.2;1.020833;
2020-03-31;0;957.933333;32.5;24.3875;20.1;71.083333;35;6.5;1;
2020-04-01;0;957.641667;32.8;23.85;16.8;70.333333;33;5.3;.970833;
2020-04-02;0;954.929167;25.1;22.5875;20.2;74.25;55;10;1.941667;
2020-04-03;.4;956.366667;22.7;15.5625;9.5;65.875;41;9.5;1.883333;
2020-04-04;0;957.145833;25.9;15.758333;7.6;69.416667;29;5.3;.779167;
2020-04-05;0;957.016667;31.3;17.5;6.3;62.083333;16;6.3;.8375;
2020-04-06;15.8;957.595833;19.8;17.333333;15.4;83.083333;51;9;.854167;
2020-04-07;19.6;962.0375;20.3;15.220833;12.3;76.458333;40;7.7;1.108333;
2020-04-08;.4;963.5125;19.9;10.341667;3.5;76.5;35;5.9;.841667;
2020-04-09;.2;962.125;20;10.725;2.9;80.916667;49;6.8;.804167;
2020-04-10;0;961.2;21.6;13.191667;7.7;80.458333;44;5.3;.879167;
2020-04-11;.2;961.045833;22.3;13.6;7.3;77.916667;46;6.2;.925;
2020-04-12;.2;960.795833;27.3;15.354167;6.5;72.375;24;5.5;.779167;
2020-04-13;0;957.633333;29.6;18.166667;8.5;68.416667;27;8;1.270833;
2020-04-14;6.2;954.025;20.5;16.233333;15.8;76.791667;49;13.9;3.05;
2020-04-15;0;957.908333;20.8;13.029167;6.2;65.708333;28;12.6;2.379167;
2020-04-16;0;963.641667;22.7;12.108333;3;67.791667;29;6.3;1.025;
2020-04-17;0;966.933333;23;13.404167;5.6;78.666667;50;7.1;1.0125;
2020-04-18;.2;966.233333;25.3;16.625;9.8;74.208333;33;6.9;.879167;
2020-04-19;0;964.608333;27;16.6625;9.1;71.083333;31;7.2;.8375;
2020-04-20;.2;962.5125;27;16.975;8.1;71.458333;35;6.2;.779167;
2020-04-21;0;960.941667;28.5;17.4625;8.5;69.333333;30;7.1;.741667;
2020-04-22;0;960.508333;28.2;16.708333;7.7;69.5;28;5.2;.658333;
2020-04-23;0;960.033333;29.1;17.275;8.2;67.041667;22;5;.691667;
2020-04-24;0;959.766667;30.1;18.8125;10.2;58.75;15;9.3;1.183333;
2020-04-25;0;960.695833;32.2;20.545833;11.2;59.541667;20;8;1.391667;
2020-04-26;0;964.241667;23.9;17.366667;12.2;77.666667;49;7.1;.791667;
2020-04-27;.4;965.5375;27.3;20.3875;14.3;72.083333;47;6.6;1.108333;
2020-04-28;0;961.916667;29.8;23.1375;19;58.083333;34;10.9;2.616667;
2020-04-29;0;960.5125;29;20.604167;13.9;68.416667;42;10;1.554167;
2020-04-30;0;960.9625;28.2;20.1625;12.9;53.083333;15;6.3;1.075;
2020-05-01;.2;962.270833;26.8;17.645833;11.8;58.625;24;7.6;1.270833;
2020-05-02;0;962.604167;21.7;13.225;4.8;67.25;36;7.4;.9125;
2020-05-03;0;962.204167;24.9;12.666667;3.1;69.208333;25;4.9;.6875;
2020-05-04;0;957.933333;27.7;15.545833;6;66.375;20;5.8;1.004167;
2020-05-05;26.6;956;20.1;16.608333;14.3;86.166667;62;9.7;1.5875;
2020-05-06;5.4;960.529167;17.5;13.395833;8.4;76.708333;47;6.5;1.2125;
2020-05-07;.2;966.175;17.2;9.3375;4.1;83.083333;51;5.4;.720833;
2020-05-08;.2;966.2125;22.3;10.658333;4;76.875;27;7.1;.941667;
2020-05-09;.2;963.341667;25.8;12.416667;2.4;71.958333;23;5.8;.883333;
2020-05-10;0;960.295833;26.8;15.85;7.2;68.875;33;10.6;1.45;
2020-05-11;0;958.8125;28.1;18.6625;10.4;68.125;35;10.8;1.408333;
2020-05-12;8;958.2125;21.3;17.879167;16.5;93.75;68;6.1;.8;
2020-05-13;7;956.391667;21;17.429167;15.3;88.791667;70;6.2;1.066667;
2020-05-14;1.4;962.7;16.8;12.670833;10.9;77.875;41;6.7;1.179167;
2020-05-15;.4;963.25;20.5;8.245833;1.6;81;29;5.6;.8875;
2020-05-16;.2;961.7625;22.2;10.829167;1.8;72.791667;27;5.6;.829167;
2020-05-17;0;961.808333;25.2;13.016667;4.2;72.291667;28;4;.6125;
2020-05-18;.2;963.8125;27.1;14.270833;4.9;73.708333;29;4.9;.579167;
2020-05-19;0;964.004167;27.5;16.795833;8.8;61.791667;25;10;1.3;
2020-05-20;0;962.420833;28;19.066667;11.2;65.625;35;9.5;1.883333;
2020-05-21;0;958.158333;25.1;19.791667;17;71.458333;45;8.5;2.408333;
2020-05-22;61.2;953.616667;22.2;17.9875;16.1;86.958333;66;14.9;2.4;
2020-05-23;18.8;954.633333;16.4;12.958333;10.7;87.166667;73;13.3;3.004167;
2020-05-24;.6;959.625;16.4;12.945833;11;85.5;70;9.7;2.15;
2020-05-25;.2;956.6;17.5;12.783333;10.3;71.5;49;13;3.295833;
2020-05-26;0;958.920833;16.6;12.104167;8.5;69.541667;49;8.6;1.9625;
2020-05-27;0;961.925;20.7;9.729167;2;81.083333;41;4.1;.520833;
2020-05-28;.2;962.425;27;11.966667;2.3;76.208333;25;5.2;.579167;
2020-05-29;.2;961.620833;24.7;12.6125;3.6;74;24;6;.729167;
2020-05-30;0;960.1125;24.9;12.7125;3.6;73.791667;27;5.7;.783333;
2020-05-31;.2;959.229167;22.7;13.233333;6;82.041667;50;9.4;1.370833;
2020-06-01;1.6;961.383333;16;9.229167;8.4;89.25;76;5.8;1.029167;
2020-06-02;0;962.15;15.5;8.333333;4.8;83.458333;47;4.8;.916667;
2020-06-03;.2;963.525;18.5;6.870833;-.1;87.5;59;5.1;.708333;
2020-06-04;.2;964.395833;19.4;10.754167;1;91.166667;69;4.1;.595833;
2020-06-05;3.6;960.4875;17.4;15.233333;8.5;93.041667;83;6.1;1.033333;
2020-06-06;44.2;957.525;17.2;11.8125;10.4;87.166667;77;14.4;2.558333;
2020-06-07;7.8;960.208333;16.4;13.2625;10.5;86.625;70;9.8;1.904167;
2020-06-08;.2;960.429167;20.8;11.504167;4.8;88.833333;58;3.6;.570833;
2020-06-09;1.4;956.883333;19.9;16.55;6.3;94.5;89;5.5;.704167;
2020-06-10;2.6;954.483333;22.2;17.216667;14.5;94;75;4.8;.808333;
2020-06-11;2;955.116667;26.1;20.208333;15.4;88.5;64;4.2;.7875;
2020-06-12;.6;954.166667;28.3;22.333333;18.5;73.833333;44;11.5;2.079167;
2020-06-13;16.8;959.904167;23.5;17.129167;16.8;78.083333;52;9.8;1.520833;
2020-06-14;5.4;969.075;14;7.566667;2.7;83.541667;46;5;.945833;
2020-06-15;0;967.395833;20.5;11.6875;3.2;83.875;60;5.9;.866667;
2020-06-16;0;966.0875;24.8;16.8875;10.7;79.708333;54;7;1.091667;
2020-06-17;0;962.75;24.6;18.354167;12.5;70.833333;48;10.2;2.029167;
2020-06-18;0;957.025;25;20.341667;15.5;68.041667;51;12.8;2.733333;
2020-06-19;0;957.9;26.5;20.729167;15.1;74.125;54;9.4;1.3875;
2020-06-20;0;958.9625;28;22.658333;19.5;64.5;48;8.9;1.9125;
2020-06-21;0;958.329167;28;21.583333;15.8;60.333333;33;12.1;2.0625;
2020-06-22;0;960.695833;28.1;17.695833;10.4;77.333333;41;4.3;.591667;
2020-06-23;0;956.725;26.6;19.029167;13;69.708333;39;10.1;1.7375;
2020-06-24;0;953.65;27.3;19.820833;12.2;61.416667;32;11.5;1.975;
2020-06-25;2.6;953.35;21.8;18.229167;17;71.916667;50;11.1;2.6125;
2020-06-26;20.4;963.633333;11.6;7.3;4.8;86.75;63;6;1.0375;
2020-06-27;.2;962.4125;10.1;7.079167;3.6;86.75;76;5.1;.920833;
2020-06-28;0;964.8875;15.3;10.004167;6.1;85.041667;66;5.1;.945833;
2020-06-29;.2;962.141667;13.4;7.7875;2.1;95.333333;77;7.9;.675;
2020-06-30;74.2;949.179167;14.9;13.2625;5.9;91.625;76;15.9;2.741667;
2020-07-01;44.2;953.695833;12.9;9.7375;7.1;81.041667;67;18.1;4.095833;
2020-07-02;.2;960.870833;11.2;7.466667;5;82.5;57;6.8;1.241667;
2020-07-03;.2;962.5;13.6;4.1125;-.5;87.041667;44;3.8;.658333;
2020-07-04;0;958.975;20.3;7.5375;-2.5;77.583333;31;16;.954167;
2020-07-05;10.2;956.3625;16.7;14.958333;1.9;86.666667;62;8.7;1.358333;
2020-07-06;44.4;960.525;15.9;12.754167;12.2;94.291667;88;6.7;1.1;
2020-07-07;34.8;956.670833;11.9;9.8125;8.7;95.5;92;11.8;1.320833;
2020-07-08;141;953.858333;13.3;11.358333;9.1;91.25;78;12.5;2.116667;
2020-07-09;2;963.670833;12.6;8.358333;6.8;83.125;56;7;1.320833;
2020-07-10;.2;960.283333;22.6;8.541667;-.6;78.5;29;6.5;.891667;
2020-07-11;4.8;956.8375;19;13.275;2.3;88.625;57;8.2;.929167;
2020-07-12;110.2;953.441667;21.1;17.4375;11.8;90.416667;78;14.5;2.0375;
2020-07-13;.2;959.45;16.9;12.775;12.2;91.875;82;5.7;1.1625;
2020-07-14;.2;965.908333;14.3;5.891667;2.1;85.25;38;3.8;.75;
2020-07-15;0;966.116667;16.9;4.975;-1.4;86.875;38;4.9;.85;
2020-07-16;.2;962.9125;11.8;8.1125;-.1;93.125;66;9.5;.870833;
2020-07-17;52.8;961.104167;24.2;15.733333;8.3;88.166667;62;8.2;.904167;
2020-07-18;.2;961.195833;27.8;18.391667;11.7;83.166667;44;7.2;.7625;
2020-07-19;0;961.1;27.2;19.695833;13.5;74.666667;39;8.4;1.370833;
2020-07-20;0;960.833333;26.4;17.479167;10.4;79.125;41;7;.995833;
2020-07-21;.2;959.308333;26.6;16.441667;8.8;79.875;40;7.8;.891667;
2020-07-22;0;959.454167;27.1;16.9;9.1;79.333333;37;6.8;.941667;
2020-07-23;0;959.666667;26.7;17.858333;10.8;74.416667;33;8.3;1.1875;
2020-07-24;.2;957.075;26.3;18.208333;10.2;70.625;39;10.9;1.558333;
2020-07-25;11.2;962.679167;18.6;10.55;8;80.958333;44;8.5;1.9375;
2020-07-26;.2;965.075;19.7;7.008333;.3;88.625;55;3.1;.6875;
2020-07-27;2.4;959.4625;21.9;15.8625;2.7;87.666667;66;6.1;.741667;
2020-07-28;27.8;960.275;16.4;11.433333;11.5;93.833333;88;7.9;1.108333;
2020-07-29;12.2;967.95;11.2;5.808333;2.7;83.333333;54;6.1;1.208333;
2020-07-30;.2;968.995833;17.3;7.079167;-1.1;81.166667;46;7.1;1.1625;
2020-07-31;0;967.5;22.9;13.933333;1.9;67.666667;36;9.5;1.595833;
2020-08-01;0;966.820833;25.4;14.658333;7.2;76.666667;35;4.8;.758333;
2020-08-02;.2;967.216667;27.9;15.416667;7;75.791667;26;3.5;.5125;
2020-08-03;.2;968.6625;26.3;15.041667;6.5;76.708333;35;4.7;.620833;
2020-08-04;.2;968.3;26.2;14.204167;4.9;75.625;28;4.9;.779167;
2020-08-05;.2;967.245833;24.4;14.2625;6.7;74.75;38;7.5;1.454167;
2020-08-06;.2;966.7625;26.1;14.4125;4.7;74.958333;29;7.1;.858333;
2020-08-07;.2;966.475;26.5;13.954167;4.3;75.541667;27;4.6;.683333;
2020-08-08;0;966.575;26.1;13.658333;4.6;77.5;32;3.7;.545833;
2020-08-09;.2;963.675;26.6;14.025;4.5;76.291667;30;5.2;.670833;
2020-08-10;.2;957.1875;28;16.9625;7.5;69.916667;31;10;1.320833;
2020-08-11;0;958.058333;18.5;13.270833;11.9;78.208333;55;9.3;1.45;
2020-08-12;51.2;957.8875;14.6;9.270833;6.9;93.666667;72;7.3;1.316667;
2020-08-13;16;955.041667;19.2;12.975;8.3;92;75;6.3;.9375;
2020-08-14;0;955.0375;19.6;14.191667;11.8;92.208333;70;6.1;1.045833;
2020-08-15;40.8;952.566667;19.5;14.475;12;87.833333;64;8.1;1.395833;
2020-08-16;0;957.804167;20.2;12.979167;9.6;83.625;47;4.2;.891667;
2020-08-17;.2;957.641667;22;13;7.2;80.958333;45;5.8;.975;
2020-08-18;0;953.208333;21.7;14.491667;7.8;84.333333;67;5.4;1.033333;
2020-08-19;0;955.533333;18.9;15.416667;13;82.583333;61;7.5;1.408333;
2020-08-20;0;967.670833;11.9;7.545833;5;74.291667;53;7.1;1.504167;
2020-08-21;0;971.020833;12.5;3.383333;-3.5;73.625;29;7.4;1;
2020-08-22;0;969.320833;18.3;5.9125;-3.4;74;34;5.4;.879167;
2020-08-23;0;966.325;21.9;10.520833;-.6;70;32;9.7;1.404167;
2020-08-24;0;963.016667;24.3;15.7625;6.2;58.375;28;8.3;1.95;
2020-08-25;0;960.095833;27.7;18.9375;13.3;55.083333;31;8.5;2.0375;
2020-08-26;0;958.441667;30.9;20.1875;12.4;56.041667;23;6.7;1.404167;
2020-08-27;0;958.704167;33.4;20.370833;9.7;59.833333;23;6.7;.833333;
2020-08-28;0;958.158333;25.4;17.770833;11.8;80.291667;53;7.3;1.083333;
2020-08-29;0;954.904167;32.3;21.320833;13.6;71.75;30;8.7;1.2125;
2020-08-30;2;959.695833;23.7;14.666667;14.1;93;63;11.1;1.2875;
2020-08-31;3.8;965.695833;11.3;9.504167;8.9;93.791667;89;6.5;1.429167;
2020-09-01;0;966.3125;25.2;13.825;8.6;83.666667;51;7.2;1.4375;
2020-09-02;0;960.4;28.6;20.929167;11.6;62.041667;39;11.6;3.3;
2020-09-03;0;957.070833;21.9;16.920833;15.7;77.458333;58;7.2;1.779167;
2020-09-04;0;960.820833;23.4;13.916667;9.8;78.166667;33;6.3;1.145833;
2020-09-05;0;960.45;22.9;14.225;11;83.833333;58;7.2;1.204167;
2020-09-06;.8;959.966667;15.5;13.825;11.9;95.75;93;10.2;1.2875;
2020-09-07;24.4;960.233333;14.9;13.266667;12.7;94.708333;93;6.6;1.366667;
2020-09-08;13.6;959.316667;22.1;15.683333;12.7;89.791667;71;5.8;1.15;
2020-09-09;0;958.583333;27.8;20.4875;14;78.291667;50;7.4;1.366667;
2020-09-10;.2;959.204167;25.7;20.491667;17.1;77.458333;53;6.6;1.254167;
2020-09-11;0;955.416667;33;20.995833;11.9;74.583333;33;7.5;1.1625;
2020-09-12;2.4;957.854167;24.1;18.829167;16.7;86.791667;66;9.7;1.295833;
2020-09-13;1.6;957.375;30;21.108333;15;73.083333;35;10.6;1.141667;
2020-09-14;13.6;963.370833;21.4;15.679167;17.6;91.833333;80;9.1;1.358333;
2020-09-15;.6;963.975;20.5;11.425;5.4;83.458333;61;6.2;1.254167;
