Nome: URUGUAIANA
Codigo Estacao: A809
Latitude: -29.83999999
Longitude: -57.08194443
Altitude: 74.29
Situacao: Operante
Data Inicial: 2006-09-27
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2006-09-27;0;1005.945833;22.6;18.895833;17.4;77.75;53;14.5;4.629167;
2006-09-28;23.4;1010.581818;23.5;19.504545;17;75.954545;40;10.4;3.281818;
2006-09-29;0;1011.245833;22.7;15.5875;9.9;71.708333;44;11.1;4.804167;
2006-09-30;0;1007.516667;26.6;18.9;12;71.625;57;10.1;4.625;
2006-10-01;0;1003.775;29.7;22.895833;16.9;74.25;54;11.7;4.5;
2006-10-02;0;1003.025;29.5;23.008333;17.2;72.375;42;9.7;4.295833;
2006-10-03;0;1000.883333;28.8;23.6625;18.7;70.916667;49;8.6;3.254167;
2006-10-04;0;997.516667;27.8;22.9375;19.4;78.875;61;15.3;5.154167;
2006-10-05;38.4;1004.466667;21.9;17.7125;14.4;73.833333;34;16.8;4.170833;
2006-10-06;0;1008.041667;22.9;15.845833;9.6;66.583333;43;10.8;4.216667;
2006-10-07;0;1008.6;24.6;17.7;11.4;69.333333;37;8.6;2.341667;
2006-10-08;0;1008.9;25;17.9875;11.9;69;38;9.8;3.354167;
2006-10-09;0;1005.625;28.7;20.345833;12.4;68.875;46;7.2;3.325;
2006-10-10;0;1002.633333;32.8;23.795833;19.6;78.708333;50;19.8;3.691667;
2006-10-11;40.2;1003.216667;27;21.870833;19.1;83.541667;60;15.8;3.058333;
2006-10-12;0;1001.7125;27.8;21.954167;17;80.208333;58;13.2;3.8875;
2006-10-13;0;999.1125;30.4;23.9375;18;74.916667;45;10.2;5.125;
2006-10-14;0;996.108333;33.9;23.6875;20.3;80.083333;50;18.7;5.408333;
2006-10-15;13.4;1004.8125;24.6;20.408333;18.2;79.041667;50;13.3;3.775;
2006-10-16;.2;1010.016667;24.2;17.258333;10.6;63.625;32;11.5;3.883333;
2006-10-17;0;1006.529167;27;19.029167;12.1;70.375;49;10.1;4.470833;
2006-10-18;0;1003.970833;26.9;20.983333;15.4;66.625;51;12.9;4.641667;
2006-10-19;0;1006.191667;25.5;19.654167;14.1;70.5;42;12.7;4.333333;
2006-10-20;0;1009.191667;26.5;19.3125;12.1;67.833333;37;11.4;4.6875;
2006-10-21;0;1009.291667;28.4;20.3625;12.6;60.875;25;7.3;2.816667;
2006-10-22;0;1007.133333;30.4;22.591667;12.7;50.958333;23;14.3;2.995833;
2006-10-23;0;1004.55;31.8;24.333333;16.7;51.791667;29;10.2;4.4;
2006-10-24;0;1002.8;33.2;25.929167;19;63.25;30;14.2;4.033333;
2006-10-25;0;1002.029167;35.2;26.666667;19;62.083333;38;9.5;2.754167;
2006-10-26;0;1005.1625;29.5;23.216667;17.3;65.541667;44;12.5;4.558333;
2006-10-27;0;1000.729167;29;21.4125;15.5;58.916667;46;13.9;5.975;
2006-10-28;0;1000.5625;26.9;23.708333;19.7;59.166667;49;13.7;3.866667;
2006-10-29;0;997.525;28.4;22.9;21.3;77.125;54;18.7;5.004167;
2006-10-30;35.2;998.575;29.9;24.1125;19.5;82.291667;60;5.4;1.45;
2006-10-31;46.4;998.745833;27.3;23.6625;19.5;82.583333;65;13.2;3.875;
2006-11-01;.6;1001.116667;28.8;23.141667;19.2;75.791667;44;11.6;3.808333;
2006-11-02;0;1001.8125;28.6;22.704167;17;65.5;27;9.9;3.925;
2006-11-03;0;1003.641667;26.1;21.391667;17.7;62.875;41;10.4;3.591667;
2006-11-04;0;1003.916667;27.8;21.554167;15.3;64.75;40;16.1;6.779167;
2006-11-05;0;996.316667;24.3;21.358333;17.6;86.875;65;18.4;5.620833;
2006-11-06;73.6;997.783333;26.3;21.695833;18.8;76.958333;47;15.8;3.679167;
2006-11-07;0;1009.570833;22.3;18.1;13.7;63.458333;34;10.1;3.033333;
2006-11-08;0;1009.469565;23.3;17.165217;11.2;61.695652;32;11.4;4.317391;
2006-11-09;0;1008.3125;24.9;18.279167;12.4;51.291667;25;9.6;3.920833;
2006-11-10;0;1009.191667;26.8;20.458333;11.8;50.541667;25;8.8;2.4625;
2006-11-11;0;1008.879167;28.9;21.8375;15.4;59.333333;30;7.9;2.1;
2006-11-12;0;1008.229167;28.7;22.266667;15.5;57;30;12.4;4.791667;
2006-11-13;0;1007.6875;31.4;24.116667;17.8;58.666667;30;12.2;5.641667;
2006-11-14;0;1003.3;32.2;24.475;16.1;57.458333;30;15;5.158333;
2006-11-15;0;997.770833;33.6;26.079167;19.7;57.208333;32;14.5;4.908333;
2006-11-16;0;997.75;27.3;22.941667;22.5;70.041667;53;18.1;5.920833;
2006-11-17;49.6;1000.383333;20.3;19.641667;17.9;91.666667;76;16.6;4.941667;
2006-11-18;19;1004.4;21.3;19.070833;17.3;83.833333;73;15.2;6.183333;
2006-11-19;0;1008.916667;24.2;19.320833;15.4;71.041667;50;11.3;4.645833;
2006-11-20;0;1007.970833;25.8;19.0375;11.8;71.291667;49;8.3;3.329167;
2006-11-21;0;1003.779167;29.9;22.620833;15.4;68.583333;39;8.2;2.691667;
2006-11-22;0;1003.491667;32.1;25.1125;17.7;58.916667;27;5.7;1.133333;
2006-11-23;0;1000.625;32.6;26.079167;19.5;60.125;30;10.3;3.845833;
2006-11-24;0;999.704167;27.2;23.854167;21.2;76.041667;52;10.7;2.9875;
2006-11-25;.2;1000.433333;31.3;24.804167;18.7;75.666667;48;7.1;2.270833;
2006-11-26;0;1001.970833;30.9;25.6625;20.7;69;47;12.9;5.191667;
2006-11-27;0;1001;26.5;22.554167;17.9;63.625;53;16.4;5.525;
2006-11-28;0;1000.895833;27.3;21.720833;16.2;71.291667;51;10.3;3.333333;
2006-11-29;0;1004.4125;27.9;20.966667;14.9;70.708333;38;8.6;2.675;
2006-11-30;0;1004.7125;30;23.0875;16.6;64.083333;25;10.9;4.008333;
2006-12-01;0;1001.491667;33.5;25.358333;17.9;61.291667;28;9.5;4.583333;
2006-12-02;0;1000.116667;34.2;26.3375;21.5;61;40;15.4;4.095833;
2006-12-03;3;1002.0625;32.1;25.629167;20.7;67.166667;41;15.6;3.229167;
2006-12-04;0;1002.569565;33.5;27.004348;20.9;63.26087;39;9.4;3.143478;
2006-12-05;0;1002.054167;34.1;26.508333;20.4;57.666667;32;10.1;4.708333;
2006-12-06;.2;1001.266667;33.7;26.016667;19.7;54.5;20;10.6;4.158333;
2006-12-07;0;1001.295833;29.4;23.816667;18.7;52.916667;24;10.6;5.045833;
2006-12-08;0;998.970833;32.8;24.645833;16.7;49.333333;21;10.9;3.95;
2006-12-09;0;1001.058333;33.3;26.004167;16.9;47.458333;22;9;2.770833;
2006-12-10;0;1003.1625;34.4;27.429167;20;41.833333;18;8.3;2.754167;
2006-12-11;0;1003.583333;34.3;27.545833;19.2;45.333333;25;8.9;3.466667;
2006-12-12;0;1001.658333;35.9;28.104167;20.8;48.041667;18;9.4;2.666667;
2006-12-13;0;1000.1625;33.1;26.625;22.2;65.5;37;15.8;3.508333;
2006-12-14;0;998.85;34.5;25.154167;21.6;79.708333;40;16.1;3.208333;
2006-12-15;17.6;1001.870833;33.1;26.079167;19.9;73.25;41;6.3;1.316667;
2006-12-16;0;999.75;38;29.8125;22.6;63.75;34;8.8;3.4625;
2006-12-17;0;998.004167;33.3;27.895833;25.3;77.5;55;13;3.129167;
2006-12-18;51.8;999.0125;27;22.6875;19.6;89.791667;72;19.3;3.320833;
2006-12-19;6.2;997.341667;32.5;25.379167;21.1;81.875;57;12.6;4.245833;
2006-12-20;20.4;995.983333;25.6;22.433333;18.2;87.958333;69;21.2;3.979167;
2006-12-21;8;1001.758333;29.3;23.016667;16.6;74.083333;42;7;1.708333;
2006-12-22;0;1002.145833;32.3;26.4125;19.6;66.083333;46;7.5;2.3125;
2006-12-23;0;null;32.1;null;23.8;80;62;11.9;null;
2006-12-24;null;997.042857;25.9;null;null;87.333333;71;17.6;3.719048;
2006-12-25;null;null;null;null;null;null;85;2.1;null;
2006-12-26;null;null;null;null;null;53;34;7.2;null;
2006-12-27;0;1003.591667;30.8;24.491667;18;64.833333;35;8.2;2.2375;
2006-12-28;0;1005.708333;32.1;26.4125;20.3;61.666667;40;8.1;3.379167;
2006-12-29;0;1004.525;34.8;27.583333;20.4;64.041667;43;11.1;4.220833;
2006-12-30;0;1005.116667;33.3;27.958333;24;73.375;48;13.4;2.354167;
2006-12-31;0;1004.841667;35.1;27.908333;21.6;68.833333;39;8;2.408333;
2007-01-01;0;999.975;35.1;29.366667;23.9;64.291667;44;9.3;4.0125;
2007-01-02;0;998.8;34.5;29.4875;24.3;70.333333;46;11.3;3.195833;
2007-01-03;0;999.320833;33.2;27.445833;22.7;72.958333;51;13.8;2.716667;
2007-01-04;0;996.716667;33.6;27.741667;24.4;76;49;12.2;2.383333;
2007-01-05;0;997.995833;33;27.875;23.1;71.583333;44;11.5;2.725;
2007-01-06;0;1002.95;31.4;24.966667;18.5;63.5;29;10.3;3.404167;
2007-01-07;0;1005.458333;31.7;25.195833;18.5;58.583333;34;11.7;4.925;
2007-01-08;0;1003.533333;33.1;26.620833;20.4;60.666667;42;11.5;4.6;
2007-01-09;0;1000.379167;35.6;27.933333;20.9;66;38;10.1;4.108333;
2007-01-10;0;998.375;36.4;28.270833;25.2;74;46;15.8;3.733333;
2007-01-11;18;998.720833;32.4;26.058333;22;81.208333;51;11.4;1.85;
2007-01-12;0;998.816667;33;27.875;23.9;72.708333;40;9.3;2.070833;
2007-01-13;0;997.15;33.7;27.516667;20.8;65.166667;36;8.4;1.3625;
2007-01-14;0;1002.570833;29.3;22.516667;17.2;50.833333;30;12.7;4.075;
2007-01-15;0;1004.329167;29.1;22.254167;16;55.416667;31;9.9;3.429167;
2007-01-16;0;1006.425;30.3;22.983333;16.4;57.041667;29;11.6;4.333333;
2007-01-17;0;1000.2875;30.2;23.020833;20.1;66.083333;39;8.7;1.991667;
2007-01-18;14.8;997.1875;32.5;25.154167;19.8;74.458333;35;10.3;1.691667;
2007-01-19;0;997.75;28.8;24.795833;21;80.708333;63;13.7;3.641667;
2007-01-20;.4;1003.783333;28.9;23.3375;19.4;71;39;14.2;4.695833;
2007-01-21;0;1008.016667;30.2;22.841667;16.4;60.541667;31;12;4.845833;
2007-01-22;0;1003.383333;31.3;23.975;16.7;66.666667;43;10.8;4.083333;
2007-01-23;0;998.7625;36.6;28.166667;21.8;69.333333;37;10.3;3.891667;
2007-01-24;.6;1000.904167;30.8;25.754167;21.2;75.625;53;13.5;2.583333;
2007-01-25;.2;1000.066667;30.4;25.591667;23.1;79.375;61;10.1;2.233333;
2007-01-26;1.2;998.629167;34.5;26.925;21.3;73.458333;44;9.6;3.0125;
2007-01-27;0;999.779167;31.5;26.991667;22.4;75.875;52;8.7;2.0375;
2007-01-28;0;1000.841667;31.3;25.779167;22.2;68.375;47;10;3.795833;
2007-01-29;0;1001.525;32.2;25.579167;21.1;67.583333;47;9.1;3.8875;
2007-01-30;0;1002.9875;32.7;25.7625;19.8;67.833333;35;6.7;2.679167;
2007-01-31;0;1002.6625;34.7;27.254167;20.5;55.791667;26;8.3;2.3;
2007-02-01;0;1004.183333;35.7;28.316667;20.4;51.75;22;8;1.5125;
2007-02-02;0;1003.683333;36.5;28.466667;19;48.958333;22;10.7;1.916667;
2007-02-03;0;1000.675;37;29.270833;21.1;48.166667;21;10.9;2.625;
2007-02-04;0;997.945833;30;25.241667;24.2;69.125;39;9;2.875;
2007-02-05;6;994.633333;32.2;25.316667;20.4;76.666667;40;12.4;2.8375;
2007-02-06;0;995.179167;33.9;26.166667;20.7;68.458333;35;8.1;1.816667;
2007-02-07;0;1002.3375;32.4;25.704167;18.7;63.333333;35;9;2.833333;
2007-02-08;0;1007.270833;33.8;26.045833;19.8;55.458333;22;9.8;4.7625;
2007-02-09;0;1006.025;35.4;26.879167;19.3;60.75;35;12.2;5.170833;
2007-02-10;0;1005.829167;33.9;27.416667;21.7;61;34;11.2;3.620833;
2007-02-11;0;1008.0375;32.5;25.783333;19.6;59.833333;27;14.6;3.479167;
2007-02-12;0;1006.079167;31.7;24.591667;17.6;51.541667;26;12.8;5.25;
2007-02-13;0;1001.4375;33.8;25.625;18;58.041667;33;10.3;3.6375;
2007-02-14;0;999.133333;36.7;27.916667;22.6;62.833333;30;11.1;3.633333;
2007-02-15;0;998.141667;35.2;26.204167;21.7;69.541667;35;16.2;3.445833;
2007-02-16;14.2;994.6875;35.7;28.316667;22.1;65.333333;34;11.6;4.341667;
2007-02-17;56.6;995.633333;29.6;20.85;18.5;85.958333;60;24.6;4.241667;
2007-02-18;.8;1005.170833;25;18.55;13.2;64.125;30;10.2;2.908333;
2007-02-19;0;1005.466667;28;20.9125;13.7;60;31;11.2;4.054167;
2007-02-20;0;1004.479167;29.4;22.3375;15.9;73.75;50;11.5;4.316667;
2007-02-21;0;1002.529167;32.1;25.254167;19.4;74.791667;54;10.7;4.466667;
2007-02-22;0;1002.875;28.3;24.479167;22.6;88.333333;71;11.7;3.391667;
2007-02-23;12.8;1004.104167;30.6;25.120833;21.2;90;69;10;4.175;
2007-02-24;4.2;1002.791304;34.1;26.265217;22;83;59;19.3;2.721739;
2007-02-25;19.4;1002.008696;35.1;26.747826;21.3;82.652174;53;9.9;2.569565;
2007-02-26;21.2;1001.583333;29.6;24.7;23.4;86.75;65;13.8;2.9375;
2007-02-27;32.2;998.565217;34;26.843478;21.4;78.043478;52;14.8;4.508696;
2007-02-28;2.6;999.333333;26.8;23.8625;21.7;84.416667;70;13.3;2.358333;
2007-03-01;1;996.066667;32.3;25.8;22.6;83.666667;62;11.4;4.179167;
2007-03-02;75.2;1003.020833;29.7;21.4875;20.2;93.041667;67;15.3;3.875;
2007-03-03;3.4;1007.5625;24.6;21.708333;20;86.75;77;13.1;6.275;
2007-03-04;.8;1003.533333;31.9;24.383333;20.6;86.375;59;13.8;4.441667;
2007-03-05;65.2;1003.491667;30.3;25.004167;22.2;89.958333;67;11.3;1.175;
2007-03-06;15.6;1004.9;29.6;25.125;22.2;86.25;68;11.3;3.241667;
2007-03-07;0;1005.9375;27.7;24.65;22.5;81.416667;71;11.5;4.354167;
2007-03-08;0;999.266667;34.6;28.1;23.7;71.625;46;12.8;4.804167;
2007-03-09;36.4;999.654167;29.8;22.75;20.9;91.375;68;9.2;2.279167;
2007-03-10;22.2;1004.541667;27.2;21.75;18.5;74.625;39;8.5;1.683333;
2007-03-11;0;1006.2;27.7;21.483333;15.9;64.958333;33;7;1.870833;
2007-03-12;0;1004.65;29.2;22.483333;15.8;61;28;5.9;2.225;
2007-03-13;0;1004.266667;31.2;23.966667;16.5;68.833333;33;9.3;2.3125;
2007-03-14;0;1001.534783;31.3;24.826087;21.6;83.173913;60;15.4;3.034783;
2007-03-15;.6;1001.570833;28.6;23.216667;20.4;82.416667;55;8.3;2.154167;
2007-03-16;0;1004.779167;29.3;22.458333;17.6;77.208333;44;8.3;2.495833;
2007-03-17;0;1005.5;24.3;20.716667;19.5;81.166667;59;15.3;3.345833;
2007-03-18;24;1004.808333;25.7;20.25;16.6;82.625;62;9.4;3.054167;
2007-03-19;0;1006.141667;27.3;21.575;17.3;79.666667;56;10;2.670833;
2007-03-20;0;1005.491667;28.4;22.279167;15.7;71.875;44;6.3;2.091667;
2007-03-21;0;1003.775;29.4;22.7875;16.7;71.041667;43;9.3;2.579167;
2007-03-22;0;1002.3375;32;24.966667;19.4;72.25;44;8.2;3.383333;
2007-03-23;0;1003.9625;31.7;25.516667;21.8;73.708333;44;8.9;1.825;
2007-03-24;0;1007.658333;27.8;22.541667;17.7;80.208333;61;8.5;2.583333;
2007-03-25;.4;1004.679167;28;23.079167;20.8;85.458333;68;9.7;3.716667;
2007-03-26;2.2;1001.345833;26.6;22.583333;21.3;85.583333;69;13.9;5.516667;
2007-03-27;11.2;999.533333;35.6;27.0125;21.2;71.875;42;13.4;4.820833;
2007-03-28;0;1002.0625;36.1;27.504167;23.5;75.375;42;10.8;4.320833;
2007-03-29;0;1001.104167;35.6;28.129167;23.3;74.583333;44;9.7;3.620833;
2007-03-30;0;999.008333;36.4;28.7125;24.3;71.458333;40;14.9;3.979167;
2007-03-31;15.6;1003.008333;25.9;22.925;21.2;87.75;70;13.3;1.945833;
2007-04-01;.4;1004.641667;29.7;25.141667;21.4;80.5;59;7.8;2.516667;
2007-04-02;0;1002.9625;30;25.4625;22.1;84.125;67;8.3;2.533333;
2007-04-03;2.2;1003.329167;26.6;24.104167;22.8;90.375;76;8.2;1.8875;
2007-04-04;0;1004.979167;28.7;23.429167;20.4;87.25;63;9.1;2.533333;
2007-04-05;32.4;1007.3625;27.6;22.508333;19.3;78.041667;51;11.4;4.3625;
2007-04-06;0;1005.541667;25.2;21.433333;18.9;82.208333;72;10.5;3.954167;
2007-04-07;11.4;1003.204167;24.7;20.3375;18.1;87.5;66;7.6;1.166667;
2007-04-08;.2;1004.8625;26.2;20.2625;16.2;85.125;56;9.1;1.65;
2007-04-09;0;1006.854167;24.5;18.845833;14;79.916667;52;7;2.595833;
2007-04-10;0;1003.854167;27;20.029167;14.4;71;46;7.4;2.45;
2007-04-11;0;1002.629167;30;22.095833;16;75.416667;51;9.6;3.041667;
2007-04-12;.6;1009.216667;25.7;19.545833;14.9;65.958333;21;11.8;3.283333;
2007-04-13;0;1008.679167;26.4;17.966667;10.4;62.25;40;12.4;4.516667;
2007-04-14;16.2;1003.2875;21;20.020833;17;87.708333;63;17.8;6.795833;
2007-04-15;6.6;1006.891667;25;21.5625;18.1;89.625;78;16.8;2.9125;
2007-04-16;0;1007.416667;30.2;24.558333;20;82.708333;63;7.9;3.754167;
2007-04-17;0;1004.091667;32.3;25.2125;20.5;80.333333;55;8.9;3.895833;
2007-04-18;0;1004.466667;32.2;25.95;20.8;78.375;50;7.9;3.341667;
2007-04-19;0;1004.033333;31.7;25.8875;21.4;74.708333;48;10.8;4.083333;
2007-04-20;0;1005.579167;32.6;25.633333;20.6;76.041667;47;7.5;2.204167;
2007-04-21;0;1005.533333;31.8;25.016667;20.2;82.75;57;6.2;1.041667;
2007-04-22;0;1003.945833;31.7;25.0625;20.6;79.666667;52;8.8;3.329167;
2007-04-23;0;1001.7625;32.2;24.5625;20.5;80.208333;53;11.7;2.791667;
2007-04-24;16.2;1000.5;24.3;21.566667;19.5;90.666667;75;17.9;2.6125;
2007-04-25;5.4;1001.3;22.8;20.641667;19.5;91.416667;79;9.1;2.6125;
2007-04-26;2.2;1007.325;19.9;15.520833;12.5;76.333333;40;11.7;3.520833;
2007-04-27;0;1016.033333;18.7;13.658333;7.6;70.333333;38;8.6;1.770833;
2007-04-28;0;1016.154167;21.5;13.920833;7.5;70.25;37;8.3;3.1;
2007-04-29;0;1011.7125;24.3;16.258333;9.7;73.458333;41;5.6;1.804167;
2007-04-30;0;1006.420833;27.1;19.3125;13.7;70;44;8.7;4.05;
2007-05-01;0;1002.070833;30.5;22.729167;17.6;76.458333;63;8.5;3.429167;
2007-05-02;2.6;1003.1;26.5;23.229167;20.5;86.875;69;15.1;2.775;
2007-05-03;.2;1007.491667;21.5;19.833333;18.8;92.208333;86;13.5;4.1625;
2007-05-04;.8;1002.904167;30.7;23.079167;18.4;81.666667;56;12.6;4.975;
2007-05-05;0;1001.166667;30.4;24.729167;20.7;77;54;10.4;3.8625;
2007-05-06;0;999.254167;23.5;21.333333;20.9;84.583333;73;11.9;3.075;
2007-05-07;.2;1008.55;19;13.9625;13.2;75.333333;47;11.1;3.783333;
2007-05-08;0;1016.2;15.4;9.8;5.3;67.583333;37;10.8;2.420833;
2007-05-09;0;1022.033333;14.6;9.4125;4.6;69.875;37;6.6;1.395833;
2007-05-10;0;1017.091667;20;11.558333;3.8;74.458333;45;11.8;2.808333;
2007-05-11;0;1011.629167;21.8;15.55;9.7;76.291667;48;5.5;1.825;
2007-05-12;0;1014.020833;21;15.004167;9.6;76.291667;48;8.2;2.55;
2007-05-13;.8;1011.145833;14.1;11.5375;10.2;83.958333;60;11.8;3.820833;
2007-05-14;5.6;1011.704167;18.6;12.125;6.8;90.625;70;7.4;1.854167;
2007-05-15;.4;1006.616667;18.7;13.558333;7.9;90.583333;73;6.4;1.441667;
2007-05-16;0;1004.8;19.2;15.254167;11.4;84.625;56;10.1;2.1625;
2007-05-17;.2;1010.4375;17.1;11.054167;4.6;69.916667;31;7.2;1.916667;
2007-05-18;0;1013.358333;15.1;8.841667;2.9;76.166667;43;8.3;2.275;
2007-05-19;0;1013.408333;20.1;11.775;4.7;66.875;33;10.7;3.008333;
2007-05-20;0;1006.666667;22.6;13.875;7;77.541667;55;7.2;2.6125;
2007-05-21;5.6;1001.666667;18.4;17.116667;11.8;93.25;80;9.1;.954167;
2007-05-22;7.2;1002.4875;19.6;16.05;13.7;84.875;55;10.5;2.258333;
2007-05-23;0;1010.083333;15.4;10.654167;6.8;78.5;50;10.5;2.45;
2007-05-24;0;1016.075;14.5;8.2875;1;70.916667;41;5.8;1.016667;
2007-05-25;0;1012.8375;15.8;8.908333;3.2;74.625;52;7.7;2.183333;
2007-05-26;0;1008.170833;19.1;11.229167;4.2;74.208333;46;4.5;.904167;
2007-05-27;0;1008.683333;18.3;11.329167;5.4;76.458333;45;6.4;1.991667;
2007-05-28;0;1014.6625;12.8;8.5375;4.3;71.166667;36;10.6;2.633333;
2007-05-29;0;1019.779167;11.3;5.179167;.5;74.291667;42;8.9;1.841667;
2007-05-30;0;1019.754167;14.5;6.5;.3;79.333333;50;6.9;2.025;
2007-05-31;0;1011.070833;12.4;8.05;3.1;88.041667;73;7.9;2.6125;
2007-06-01;.2;1006.7375;16.5;11.516667;7.3;78.5;44;8.5;1.716667;
2007-06-02;0;1009.779167;20.4;10.8625;3.2;69.625;27;7.8;.854167;
2007-06-03;0;1011.120833;20;11.708333;4;62.5;26;5.9;1.091667;
2007-06-04;0;1010.704167;21.7;11.675;3.7;66.333333;26;6.4;1.591667;
2007-06-05;0;1009.4875;21.6;12.641667;5.3;67.375;32;6.4;1.679167;
2007-06-06;0;1006.458333;22;13.654167;5.3;67.875;38;6.1;1.354167;
2007-06-07;0;1006.417391;21.3;12.678261;4.5;71.652174;40;6.3;1.982609;
2007-06-08;0;1004.804167;24.4;14.541667;5.6;76;53;7.7;2.829167;
2007-06-09;0;1001.3375;23.2;17.866667;9.1;91.625;79;6.1;1.895833;
2007-06-10;1.2;1002.3875;20.1;16.575;14.1;91.625;81;11.3;2.916667;
2007-06-11;19.6;1000.783333;18.1;16.004167;14.6;97.625;94;6.8;1.391667;
2007-06-12;9.4;1001.408333;23.7;18.1125;15.2;93.541667;73;8.2;2.4;
2007-06-13;0;998.241667;25.9;21.233333;15.6;86.541667;72;5.1;1.8875;
2007-06-14;0;999.108333;21.4;18.6375;18;93.125;86;9.8;3.454167;
2007-06-15;3.2;1003.2375;18.5;12.804167;10.7;89.333333;75;16.9;3.670833;
2007-06-16;null;null;null;null;null;78.076923;61;8.6;null;
2007-06-17;0;1009.520833;14.4;9.608333;4.4;81.333333;61;5.5;1.258333;
2007-06-18;0;1011.45;16.1;10.020833;4.2;80.791667;52;9.4;2.654167;
2007-06-19;0;1005.616667;17.1;13.5;6.6;86.25;76;8.2;2.2125;
2007-06-20;0;1000.704167;29.4;20.2625;11.8;78.791667;48;14.5;3.570833;
2007-06-21;0;1002.991667;24.6;21.279167;17.6;81.166667;66;9.4;2.845833;
2007-06-22;0;998.8125;27.4;23.6625;18.6;66.166667;51;14.8;5.041667;
2007-06-23;2.8;1002.883333;23.1;15.341667;14.4;82.875;54;10.4;2.629167;
2007-06-24;0;1016.695833;12.6;8.933333;5.6;58.291667;29;7.2;1.283333;
2007-06-25;0;1018.0625;11;6.704167;2.5;67.75;42;8.3;2.008333;
2007-06-26;12.8;1013.308333;8.3;6.870833;4.9;92.125;67;9.4;2.516667;
2007-06-27;8.6;1013.890909;13.8;8.790909;5.8;86.090909;63;7.6;2.190909;
2007-06-28;.2;1015.65;14.6;8.070833;2.7;92.5;69;4.5;.933333;
2007-06-29;.2;1015.3125;16.7;9.9125;3;88.083333;63;6.7;.895833;
2007-06-30;.2;1016.4375;10.9;6.425;3.2;97.083333;87;5.3;1.720833;
2007-07-01;.2;1017.079167;9;6.020833;1.9;98.125;90;4.7;1.241667;
2007-07-02;.4;1014.541667;9.1;6.183333;2.9;99.583333;97;4.3;1.1375;
2007-07-03;null;1007.310526;21;null;4.2;86.157895;60;6.9;2.405263;
2007-07-04;0;1001.191667;23.7;19.383333;6.2;73.291667;58;9.2;4.054167;
2007-07-05;0;998.333333;27.1;21.529167;17;64.666667;51;13.6;5.308333;
2007-07-06;0;998.9125;24;20.1625;16.5;81.958333;66;5.7;1.6375;
2007-07-07;1.2;999.775;21;14.416667;15.9;94.166667;85;14.4;4.133333;
2007-07-08;12.8;1008.758333;13.7;11.0875;9.7;74.958333;63;14;5.283333;
2007-07-09;.8;null;11.1;null;6.8;92.375;71;13.3;null;
2007-07-10;null;null;null;null;null;null;80;13.5;null;
2007-07-11;null;null;null;null;null;60.166667;36;4.3;null;
2007-07-12;null;null;null;null;null;66.538462;48;9.6;null;
2007-07-13;0;1008.104167;13;7.6875;1.3;91.916667;78;7.1;2.545833;
2007-07-14;.4;1008.470833;14.6;10.154167;7.1;86.458333;54;7.8;1.525;
2007-07-15;0;1011.016667;16.6;9.254167;3.4;67.875;35;5.2;1.366667;
2007-07-16;.2;1008.116667;17.4;9.8125;2;67.458333;39;6.5;2.575;
2007-07-17;0;1004.891667;15.3;9.604167;4.5;80.416667;65;7.8;2.25;
2007-07-18;0;1009.2625;17.9;10.266667;4;77.166667;41;5.7;1.641667;
2007-07-19;0;1006.958333;20.9;12.233333;5.6;75.541667;42;8.6;2.4625;
2007-07-20;0;1005.666667;20.5;12.829167;7.5;78.625;46;5.8;1.758333;
2007-07-21;0;1001.120833;20.6;14.2375;9.2;80.083333;57;12.8;4.620833;
2007-07-22;0;996.291667;15.8;13.941667;12.2;81.208333;46;14.4;3.858333;
2007-07-23;0;1006.404167;16.8;9.191667;2;55.208333;19;8.1;1.770833;
2007-07-24;0;1006.843478;14.5;7.921739;2.4;66.608696;31;8.4;2.095652;
2007-07-25;0;1011.670833;14.8;7.2125;.5;72.125;32;8.6;1.541667;
2007-07-26;0;1013.416667;19.9;10.325;2.4;62.791667;31;7;1.233333;
2007-07-27;0;1016.008333;17.9;10.825;5.7;61.416667;26;10.5;2.9;
2007-07-28;0;1025.121739;12.6;6.286957;1.1;65.565217;33;13.6;4.052174;
2007-07-29;0;1021.833333;14.8;6.816667;1.7;67.791667;37;12.1;4.708333;
2007-07-30;0;1014.408333;18.4;10.766667;4;71.041667;43;13.1;3.579167;
2007-07-31;0;1009.483333;20.5;11.575;5;78.75;50;7.3;2.666667;
2007-08-01;0;1006.879167;22.1;14.170833;7;77.041667;48;5.8;2.316667;
2007-08-02;.6;1012.208333;15.7;11.1375;10;88.833333;73;13.7;4.208333;
2007-08-03;4.2;1011.120833;12.2;10.770833;9.9;94.583333;85;8.8;2.675;
2007-08-04;.2;1016.341667;11.1;7.966667;6.7;86.041667;64;8.2;2.5125;
