Nome: SAO VICENTE DO SUL
Codigo Estacao: A889
Latitude: -29.70222222
Longitude: -54.69444444
Altitude: 134
Situacao: Operante
Data Inicial: 2016-04-05
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2018-03-14;0;992.970833;33.8;24.775;16.2;61.166667;34;7.1;2.25;
2018-03-15;71.8;992.0375;29.1;24.154167;21.9;78.708333;35;12.7;3.325;
2018-03-16;0;997.554167;28.1;19.183333;11.5;68.583333;40;7.6;1.891667;
2018-03-17;0;994.15;34.5;24.179167;16.7;73.5;48;7.6;2.566667;
2018-03-18;0;989.233333;35.8;28.408333;21.5;69.333333;43;15.1;3.745833;
2018-03-19;9.2;995.35;29.6;20.641667;16.6;67.958333;40;14.6;3.045833;
2018-03-20;10;997.65;24;18.6;15.2;77.541667;55;6.4;1.4875;
2018-03-21;0;1000.2125;25.5;19.283333;13.8;74.083333;43;7.6;2.558333;
2018-03-22;0;997.1;26.3;18.75;12.8;75.125;46;9;3.266667;
2018-03-23;0;993.575;31.8;22.908333;16.1;77.208333;54;7.4;2.654167;
2018-03-24;.4;993.445833;27;21.770833;19.3;89.458333;74;19.7;3.454167;
2018-03-25;90.2;998.066667;21.1;18.433333;15.8;80.833333;52;12.6;3.541667;
2018-03-26;0;1004.195833;22.3;16.366667;10.4;75.5;55;11.6;4.0125;
2018-03-27;0;1001.25;26.5;20.754167;15;81.375;63;12.5;5.766667;
2018-03-28;0;999.970833;29;22.7375;19.2;82.291667;61;10.5;3.829167;
2018-03-29;0;999.266667;29.8;23.491667;19.7;83.541667;54;6.3;2.5125;
2018-03-30;0;998.258333;29;23.175;19.2;84.166667;60;8.4;3.3125;
2018-03-31;.6;996.241667;24.1;21.495833;20.7;92.458333;79;7.5;2.2875;
2018-04-01;10.8;994.016667;25.6;21.2375;19.3;90;70;11.6;2.420833;
2018-04-02;.6;996.0125;26.6;21.758333;18.8;79.625;53;7.9;2.258333;
2018-04-03;.2;996.004167;29.1;21.270833;17.1;83.041667;47;6.5;1.35;
2018-04-04;7.8;996.2375;27;20.575;17.2;87.708333;56;4.9;1.104167;
2018-04-05;.2;996.3625;28.3;21.204167;17.1;82.958333;46;5.4;1.8;
2018-04-06;0;997.283333;29.2;21.3875;16;76.416667;35;4.9;1.991667;
2018-04-07;.2;997.591667;32;22.3;15.4;72.75;35;5.4;2.058333;
2018-04-08;0;1000;31.7;23.495833;16.6;72.333333;37;5.9;1.979167;
2018-04-09;0;999.6875;32.1;24.066667;18.9;75.833333;45;8;2.704167;
2018-04-10;0;997.491667;32.3;24.7875;19.1;69.875;34;10.3;2.6625;
2018-04-11;0;995.741667;34.3;27.5375;21.1;59.416667;33;13;3.283333;
2018-04-12;0;997.641667;34.2;27.2125;21.7;63.5;38;11.7;3.770833;
2018-04-13;6.4;1005.679167;23.5;17.7625;16.3;88.416667;80;12.6;6.075;
2018-04-14;.2;1008.183333;19.2;17.870833;16.2;80.625;77;11.8;6.216667;
2018-04-15;0;1009.170833;26.7;19.445833;14.1;79.25;56;11.7;3.633333;
2018-04-16;0;1007.3;28;20.9375;15.9;75.166667;47;9.9;4.629167;
2018-04-17;0;1005.191667;29.3;21.4875;15.2;74.416667;46;8.4;2.691667;
2018-04-18;0;1004.2625;31.5;22.970833;14.9;68.875;37;6.8;1.725;
2018-04-19;0;1001.9;31.7;23.770833;16.8;71.541667;39;8;1.291667;
2018-04-20;0;999.679167;31.8;24.233333;18.2;73.916667;47;9.3;2.054167;
2018-04-21;0;999;24.9;21.4625;20.2;89.375;71;16.8;2.279167;
2018-04-22;28.6;997.770833;31;23.479167;17.5;78.833333;53;7.6;1.6625;
2018-04-23;8.8;998.779167;26.3;22.0875;18.7;86.666667;69;13.6;1.758333;
2018-04-24;6;1002.095833;27.7;21.6875;18.1;89.541667;65;5.5;1.804167;
2018-04-25;.2;1002.433333;28.8;23.304167;20.2;87.708333;65;4.3;1.675;
2018-04-26;0;1001.1875;28.6;22.704167;19.7;90.375;68;7.1;2.729167;
2018-04-27;.2;999.591667;30.3;23.329167;19.6;86.083333;56;6.9;2.008333;
2018-04-28;.2;1000.970833;32.9;24.233333;18.2;77.333333;37;4.4;1.266667;
2018-04-29;0;998.791667;32.1;24.7375;18.7;72.541667;39;7.9;1.883333;
2018-04-30;12;1000.3375;26.7;20.5125;18.9;90.708333;64;15.1;2.745833;
2018-05-01;8.4;1002.416667;20.9;19.345833;18.7;92;86;11.7;4.616667;
2018-05-02;1.4;1001.033333;22.6;19.2625;16.7;88.041667;77;10.5;5.15;
2018-05-03;12.4;999.370833;21.1;19.35;17.7;91.583333;80;13.1;3.508333;
2018-05-04;10;999.416667;26.6;20.3875;17.2;86.875;62;11.3;2.675;
2018-05-05;0;1001.916667;24.7;21.0875;18.9;88.625;76;9.1;3.75;
2018-05-06;.4;1004.870833;26.4;22.004167;19.5;84.125;69;11.9;5.225;
2018-05-07;0;1005.129167;26.9;21.3625;18.1;82.25;64;12.1;5.420833;
2018-05-08;0;1003.095833;26.8;20.908333;17.6;82.875;60;11.2;3.925;
2018-05-09;0;1001.1;22.7;20.35;17.9;85.791667;73;7.6;2.095833;
2018-05-10;20.6;996.65;25.8;20.95;18.2;87.5;72;12.9;2.379167;
2018-05-11;5.4;995.858333;21.3;18.920833;17.3;82.916667;70;12.8;4.1625;
2018-05-12;0;1001.2;22.5;17.229167;14.5;81.75;52;5.3;1.4375;
2018-05-13;0;1002.395833;21.8;15.225;9;82.583333;54;7.3;2.05;
2018-05-14;.2;998.470833;25.5;17.091667;10.7;79.875;50;8.4;2.2625;
2018-05-15;2.4;997.391667;21.3;18.779167;13.7;90.708333;83;5.1;1.2625;
2018-05-16;0;1002.9;19.9;16.3;13;64.791667;38;9.4;3.35;
2018-05-17;0;1001.420833;19.9;13.295833;7.5;77.333333;58;9.7;3.316667;
2018-05-18;3.8;997.795833;16;14.2375;10.9;89.625;76;10.9;5.5625;
2018-05-19;13.6;1000.429167;16.9;13.029167;11;87;67;12.4;3.7;
2018-05-20;0;1002.070833;14.1;10.366667;7.5;86.166667;72;7.4;2.645833;
2018-05-21;0;1003.079167;17.2;10.408333;4.9;84.791667;56;4.9;1.0625;
2018-05-22;.2;1005.270833;18.1;11.6;6.2;82.625;53;6.3;1.670833;
2018-05-23;.2;1008.420833;17.2;10.4125;3.4;77.791667;44;4.1;1.104167;
2018-05-24;0;1009.516667;18.3;9.529167;1.3;79.541667;38;9.7;2.170833;
2018-05-25;.2;1006.991667;19.2;10.529167;4.5;80.958333;51;7.5;2.995833;
2018-05-26;0;1003.395833;22.4;13.166667;7.5;87.416667;65;7;3.133333;
2018-05-27;0;1002.9625;27.8;18.45;8.9;82.625;54;5.3;2.183333;
2018-05-28;0;1002.4875;28.9;21.55;14.9;71.583333;41;9.3;2.308333;
2018-05-29;0;1002.033333;27.1;21.283333;16.9;58.25;34;8.1;2.4;
2018-05-30;0;999.6875;27.4;20.904167;15.8;62.875;41;8.9;2.125;
2018-05-31;1;997.154167;20.4;17.933333;16.7;87.583333;71;15.1;2.320833;
2018-06-01;24.8;997.3875;18.1;15.7;16.6;93.458333;86;8.9;2.433333;
2018-06-02;.8;1006.466667;13.5;11.158333;9.8;80.583333;61;10.6;4.0625;
2018-06-03;0;1013.4;13.5;8.391667;4.1;86.125;66;7.5;2.1875;
2018-06-04;0;1009.2375;15;11.0625;6.4;91.208333;78;10.1;2.741667;
2018-06-05;0;1003.695833;15.9;11.9625;9.7;91.625;74;6.6;2.270833;
2018-06-06;.2;1001.508333;14.9;9.720833;5.5;82;51;5.8;1.075;
2018-06-07;.2;1002.845833;17;9.7625;4.8;75.791667;36;10.3;2.470833;
2018-06-08;0;1004.004167;17.7;9.758333;3.2;77;46;6.1;1.933333;
2018-06-09;0;999.583333;20.8;12.329167;3.5;75.375;48;6;1.7625;
2018-06-10;0;990.379167;27.2;21.845833;8.3;66.166667;53;12.8;3.383333;
2018-06-11;8;987.654167;27.6;22.491667;20.1;79.166667;62;18.9;4.829167;
2018-06-12;3.4;995.133333;18.6;15.420833;14.4;87.5;71;10.9;3.316667;
2018-06-13;0;1007.5125;13;9.404167;8.1;73;55;10.9;3.633333;
2018-06-14;0;1012.545833;10.2;7.0125;3.4;84.041667;61;6.5;1.566667;
2018-06-15;0;1014.936364;11;6.413636;1.6;82;55;8.2;1.995455;
2018-06-16;.2;1015.195833;12.9;5.7625;-.1;78.875;46;6.6;1.466667;
2018-06-17;0;1013.704762;13.5;null;-.8;81.619048;47;7.1;1.438095;
2018-06-18;null;null;null;null;null;null;80;5.5;null;
2018-06-19;null;null;null;null;null;null;68;4.7;null;
2018-06-20;null;null;null;null;null;null;42;5.6;null;
2018-06-21;null;null;null;null;14.7;null;55;11;null;
2018-06-22;null;null;null;null;null;null;47;7.8;null;
2018-06-23;null;null;null;null;null;null;null;null;null;
2018-06-24;null;null;null;null;null;null;null;null;null;
2018-06-25;null;null;null;null;null;null;null;null;null;
2018-06-26;null;null;null;null;null;73.769231;55;5.5;null;
2018-06-27;0;null;null;null;5.7;null;80;4.3;null;
2018-06-28;null;null;null;null;null;null;null;null;null;
2018-06-29;null;null;null;null;null;null;null;null;null;
2018-06-30;null;null;null;null;null;null;null;null;null;
2018-07-01;null;null;null;null;null;null;null;null;null;
2018-07-02;null;null;null;null;null;null;null;null;null;
2018-07-03;null;null;null;null;null;null;55;11;null;
2018-07-04;null;null;null;null;null;null;null;null;null;
2018-07-05;null;null;null;null;null;null;null;null;null;
2018-07-06;null;null;null;null;null;null;null;null;null;
2018-07-07;null;null;null;null;null;null;null;null;null;
2018-07-08;null;null;null;null;null;null;null;null;null;
2018-07-09;null;null;null;null;null;null;null;null;null;
2018-07-10;null;null;null;null;null;null;62;6.4;null;
2018-07-11;0;1010.779167;16;8.466667;2.8;89.809524;65;8.8;3.070833;
2018-07-12;.4;1006.9875;19.1;10.141667;3.6;82.608696;37;5.2;1.741667;
2018-07-13;0;1003.0375;21.9;12.370833;4.6;80.625;46;3.6;1.179167;
2018-07-14;.2;997.941667;27;16.441667;7.6;77.375;45;8.4;1.7375;
2018-07-15;0;995.5875;28.4;21.691667;11.4;69.083333;50;8.9;2.183333;
2018-07-16;0;1001.416667;21.8;15.983333;14.4;86.833333;77;16.4;7.3125;
2018-07-17;15.2;1000.779167;21.5;17.1625;14.4;91.666667;80;14;3.9875;
2018-07-18;6.6;998.141667;28.8;22.291667;15.4;73.083333;40;7.9;2.2125;
2018-07-19;.2;994.8875;28.5;22.783333;16.7;61.333333;43;11.4;2.954167;
2018-07-20;0;997.095833;24.6;13.525;12;90.125;60;14.1;3.470833;
2018-07-21;16.4;1007.575;14.1;8.566667;4.1;73.5;36;11;2.466667;
2018-07-22;0;1003.275;13.8;8.029167;2.9;87.958333;63;10.2;2.408333;
2018-07-23;0;1007.608333;12;10.679167;5.4;85.666667;75;10.8;3.85;
2018-07-24;0;1011.675;12.5;10.4125;8.3;79.291667;72;14.5;7.429167;
2018-07-25;8.8;1007.566667;14.7;13.166667;8.8;93.791667;81;13.3;4.908333;
2018-07-26;5.2;1006.058333;14.4;12.366667;11.5;88.833333;68;7.7;2.491667;
2018-07-27;0;1004.029167;14.8;10.545833;8.2;88.25;68;4.9;1.554167;
2018-07-28;0;998.829167;12.4;11.15;9.6;95.916667;87;7.7;2.0375;
2018-07-29;17.2;999.7375;16;11.258333;7.3;83.166667;66;10.8;3.041667;
2018-07-30;.2;1002.454167;16.2;10.841667;5.4;82.375;58;4.8;1.425;
2018-07-31;0;1006.570833;16.4;9.541667;4;81.416667;49;8.5;2.254167;
2018-08-01;.2;1006.766667;14.1;8.329167;4.4;81.666667;58;11.3;5.0375;
2018-08-02;0;1004.491667;17.3;9.5;4.9;89.375;67;8.5;3.554167;
2018-08-03;.8;1000.108333;20.8;14.554167;7.1;86.25;67;6.6;2.554167;
2018-08-04;0;1001.558333;16.8;13.020833;11.8;83;50;9.9;2.516667;
2018-08-05;0;1004.133333;14.1;8.733333;5.3;88.333333;69;5.3;1.683333;
2018-08-06;.2;1005.545833;19.6;10.504167;2.6;82.136364;48;7;1.608333;
2018-08-07;0;1001.625;24.6;14.2875;5.6;72.791667;31;7.7;2.65;
2018-08-08;2.6;1000.295833;18.1;14.425;9.8;83.666667;73;10.5;3.016667;
2018-08-09;.6;1002.3625;12.6;9.275;7.5;89.333333;69;12.9;4.9125;
2018-08-10;2;1004.8125;14.3;9.175;4;76.166667;54;8.8;2.4875;
2018-08-11;0;1006.833333;14.7;11.229167;6.2;85.416667;74;5.5;1.65;
2018-08-12;0;1005.4375;20.5;12.5375;5.4;85.304348;60;10.5;3.475;
2018-08-13;0;1000.870833;24.7;15.933333;8.2;82.681818;54;8.7;3.308333;
2018-08-14;.2;1001.741667;22.3;15.591667;10.9;82.75;63;15.2;2.604348;
2018-08-15;0;1007.670833;18.4;12.8875;7.7;69.5;41;10.9;4.129167;
2018-08-16;0;1008.929167;18.7;12.429167;7.6;82;61;11.6;5.608333;
2018-08-17;0;1007.425;25.5;15.9375;9.5;82.791667;53;7.8;3.141667;
2018-08-18;.2;1003.1875;27.2;18.070833;9.5;74.583333;43;6.4;2.208333;
2018-08-19;0;1002.9;19.7;14.091667;15;87.875;74;14.2;3.508333;
2018-08-20;20.6;1011.545833;10.9;8.333333;6.7;76.041667;56;13.8;4.1625;
2018-08-21;0;1010.875;11.4;8.05;2.6;76.583333;62;7.5;2.129167;
2018-08-22;1.8;1007.041667;14.2;10.508333;6.3;90.041667;72;9.7;2.991667;
2018-08-23;.8;999.6625;20.4;12.641667;7.8;83.208333;60;8.1;2.508333;
2018-08-24;17.4;993.008333;16.2;14.208333;10.7;91.416667;82;12.8;3.779167;
2018-08-25;20.8;1006.366667;15.1;10.275;6.2;68.291667;32;12.8;3.529167;
2018-08-26;0;1012.091667;16.4;8.729167;1.9;63.583333;28;6.2;1.458333;
2018-08-27;0;1007.354167;20.8;11.008333;2.4;67.208333;27;7.5;2.041667;
2018-08-28;0;1003.054167;26.6;15.545833;6.1;66.333333;29;7.5;1.9625;
2018-08-29;0;998.6;28.9;17.816667;12.5;78.416667;41;10.4;3.129167;
2018-08-30;0;995.358333;25.1;18.329167;15.6;87.291667;48;12.5;4.279167;
2018-08-31;48.6;995.204167;19.3;17.2625;16.8;94.5;88;16.5;4.308333;
2018-09-01;31;997.3125;15.7;14.579167;14;93.75;90;17.8;6.358333;
2018-09-02;14.2;998.6;17.5;15.316667;14.2;96.333333;87;9.5;3.595833;
2018-09-03;4;1001.3625;19.8;16.1;14.5;85.75;68;12.3;5.179167;
2018-09-04;0;1004.891667;19.3;13.741667;9.1;77.208333;51;6.8;2.133333;
2018-09-05;.2;1004.725;21.7;14.179167;8;75.625;37;9.1;1.854167;
2018-09-06;0;1002.820833;26.3;16.875;8.6;66.333333;29;9.6;2.141667;
2018-09-07;0;1003.116667;26.9;17.966667;9.8;69.75;34;5.9;1.870833;
2018-09-08;0;1003.375;24.4;17.770833;12.1;72.25;45;10.1;3.529167;
2018-09-09;0;1003.670833;21.4;17.041667;12.8;76.625;60;14.9;7.275;
2018-09-10;0;1003.254167;22.8;17.891667;15;77.541667;55;14.2;7.4625;
2018-09-11;0;1003.925;21.2;16.304167;13.5;76.958333;57;17.1;7.833333;
2018-09-12;0;1000.675;24.3;17.116667;12.4;79.125;59;14;5.595833;
2018-09-13;0;998.041667;23.8;17.95;14;84.916667;63;8.8;3.016667;
2018-09-14;21.4;996.658333;20.2;17.75;16.1;93.166667;81;8;3.083333;
2018-09-15;5.6;996.15;22.9;18.45;16.8;88.25;69;9;2.516667;
2018-09-16;0;997.7;22.9;18.483333;14.9;88;70;7.4;2.908333;
2018-09-17;11.8;995.929167;20;17.4625;15.9;91.041667;79;9.8;3.458333;
2018-09-18;4;993.595833;24.9;19.05;15.5;84.416667;57;4;1.366667;
2018-09-19;0;993.7625;29.1;20.55;13.8;76.125;39;10.9;2.4;
2018-09-20;3.6;998.983333;23.6;18.483333;14.5;74.083333;57;17.9;5.191667;
2018-09-21;.8;997.920833;28.9;20.645833;14.3;76.583333;50;7.9;2.561905;
2018-09-22;0;994.270833;32.9;24.7625;17;70.541667;37;7.5;2.336364;
2018-09-23;11.8;992.816667;27.7;22.058333;17.6;76.083333;60;19.3;5.375;
2018-09-24;31.2;996.304167;21.7;19;17.3;91.083333;80;22.9;4.6625;
2018-09-25;10.6;998.016667;19.2;17.633333;16.2;92.875;88;14.6;5.591667;
2018-09-26;2.2;996.279167;25.3;20.275;16.4;87.625;66;6.2;1.841667;
2018-09-27;.8;996.5;25.2;21.275;18.3;87.625;71;12.4;3.4875;
2018-09-28;0;997.879167;26.1;21.658333;19;84.708333;70;9.4;4.233333;
2018-09-29;0;991.554167;32.4;25.808333;18.9;72.208333;48;12.4;3.470833;
2018-09-30;27.6;994.041667;28.7;21.195833;17.4;77.291667;51;18.5;4.845833;
2018-10-01;.8;993.595833;21.9;18.475;17.3;88.916667;71;17;3.5625;
2018-10-02;43.6;999.125;17.3;14.491667;12.3;87.625;79;12.4;5.833333;
2018-10-03;2;1000.775;23;16.575;12.6;76;48;12.6;4.845833;
2018-10-04;0;1005.429167;23.1;16.779167;10.9;69.916667;32;10;3.004167;
2018-10-05;0;1006.733333;20.4;15.3375;10.1;61.291667;28;11.2;3.725;
2018-10-06;0;1001.933333;21.9;15.191667;10.2;75.083333;56;12.4;6.2125;
2018-10-07;0;997.458333;27.4;19.120833;12.6;77.583333;52;9.8;3.2;
2018-10-08;.2;993.191667;30.2;23.633333;17.6;74.083333;53;6.8;2.115;
2018-10-09;0;992.983333;27.5;23.433333;21.1;78.958333;63;10.9;2.545833;
2018-10-10;0;999.395833;23;19.7875;17.2;80.041667;55;11.6;4.754167;
2018-10-11;0;1003.104167;22.1;16.725;12.2;70.416667;57;17.2;8.8;
2018-10-12;1;996.395833;25.5;18.0125;15;84.166667;63;17.2;4.445833;
2018-10-13;14.8;999.666667;20.8;16.770833;14.2;82.791667;63;11.8;4.541667;
2018-10-14;0;1000.970833;22.6;15.858333;8.9;75.791667;49;10.6;4.05;
2018-10-15;0;997.4875;25;17.904167;12.3;75.75;41;7.7;3.079167;
2018-10-16;0;993.583333;29.1;21.195833;14.4;77.291667;51;6.1;2.604545;
2018-10-17;0;992.3375;29.2;23.329167;17.9;78.916667;60;8.3;2.626087;
2018-10-18;0;994.675;29;23.4875;19.7;80.708333;58;7;2.126087;
2018-10-19;0;1001.825;25.7;21.166667;17.7;69.75;47;14;6.4875;
2018-10-20;0;1003.725;23.6;17.779167;12.2;66;39;13.4;6.608333;
2018-10-21;0;999.920833;26.1;18.654167;12.3;67.25;44;12.6;5.5;
2018-10-22;0;996.954167;30.3;21.858333;14.2;66.208333;39;10;2.917391;
2018-10-23;0;1000.225;25.5;21.358333;17.8;63.458333;46;13.7;6.545833;
2018-10-24;0;1000.3;26.9;19.720833;14.1;68.041667;51;14.4;7.633333;
2018-10-25;0;998.070833;28.1;21.9375;15.7;70;51;15.1;4.616667;
2018-10-26;0;995.658333;23.3;19.0625;18.1;84.083333;72;14.3;5.070833;
2018-10-27;7.4;997.095833;23.7;18.341667;15.2;78.208333;52;9.4;3.320833;
2018-10-28;0;999.670833;25.1;18.65;13.8;68.916667;38;8.7;3.3625;
2018-10-29;0;997.0375;28;19.820833;13.8;67.791667;36;9.3;3.008333;
2018-10-30;0;994.204167;33.3;23.783333;15.3;66.666667;34;9.3;3.225;
2018-10-31;17.8;994.295833;28.4;21.608333;19.4;85.958333;58;11.5;2.670833;
2018-11-01;0;999.208333;24;20.05;17.6;73.916667;46;8.9;3.591667;
2018-11-02;0;995.379167;29.3;19.866667;12.7;74.791667;51;9.3;3.570833;
2018-11-03;6.4;992.841667;25.8;21.783333;16.1;83.25;66;11.4;2.541667;
2018-11-04;.2;997.5875;25.4;20.533333;16.2;74.375;46;13.5;4.695833;
2018-11-05;0;997.466667;30.7;21.633333;14.5;68.458333;35;10.6;3.479167;
2018-11-06;0;998.683333;29.7;23.070833;17.9;71.458333;44;12.3;4.016667;
2018-11-07;0;1004.216667;27.5;22.333333;19;66.791667;42;15;7.141667;
2018-11-08;0;1001.775;31;23.020833;16.8;63.958333;30;13;5.541667;
2018-11-09;0;998.620833;32.7;25.195833;17.8;54.916667;32;9.5;2.965217;
2018-11-10;0;993.533333;34.1;26.541667;18.8;58.666667;32;9.6;2.495833;
2018-11-11;0;993.104167;33.7;26.966667;19.9;62.583333;37;7.1;1.9375;
2018-11-12;0;992.8875;34.6;27.483333;20.7;60.958333;28;7.7;2.268182;
2018-11-13;0;990.225;29;24.4125;23.5;77;53;12;2.608333;
2018-11-14;58.8;991.8625;27;23.041667;19.6;70.083333;35;11.9;3.095833;
2018-11-15;0;995.883333;29.4;22.345833;15.5;58.708333;27;6.8;1.7125;
2018-11-16;0;998.679167;29.7;23.091667;15.5;62.5;30;12.9;3.508333;
2018-11-17;14;994.029167;24.9;19.7125;18.6;89.583333;48;14.6;4.645833;
2018-11-18;67.4;996.8;24.2;20.129167;18.2;73.791667;32;11.1;3.616667;
2018-11-19;0;1002.645833;24.7;17.704167;10.9;55.291667;19;9.8;2.904167;
2018-11-20;0;1000.616667;29.9;20.316667;12.3;60;19;6.1;2.391667;
2018-11-21;0;998.183333;33.7;24.379167;15.3;59.166667;28;6.3;2.033333;
2018-11-22;0;994.0375;34;26.533333;17.8;58.625;29;8.8;2.26087;
2018-11-23;0;991.233333;28.4;22.2375;21.8;82.625;57;14;4.2;
2018-11-24;82;991.583333;27;22.175;17.9;77.625;57;16.8;5.6375;
2018-11-25;0;999.133333;26.5;20.654167;15.1;62.125;25;8.1;2.730435;
2018-11-26;0;1001.008333;27.2;20.995833;15.7;59.166667;32;14.4;6.075;
2018-11-27;0;999;26;20.4875;16.8;77;47;15.4;5.904167;
2018-11-28;6;996.516667;30;22.8875;18.5;79.416667;53;8.6;3.077273;
2018-11-29;0;994.154167;32.3;24.958333;20.2;76.541667;42;7.3;2;
2018-11-30;0;990.975;30.9;25.5375;22;69.416667;40;8.5;1.952632;
2018-12-01;0;993.375;27.7;22.879167;19.9;67.583333;42;13.6;4.2125;
2018-12-02;0;1000.891667;22.3;17.020833;11;58.375;32;13.6;4.879167;
2018-12-03;0;998.075;25.5;18.308333;10.5;50.583333;21;6.5;1.615;
2018-12-04;0;992.091667;28.9;21.033333;12.9;48;25;9.6;2.745833;
2018-12-05;0;994.541667;28.4;21.954167;15.7;61.083333;32;8.3;2.477273;
2018-12-06;0;1001.325;25;19.770833;14.1;58.625;32;9.4;4.0625;
2018-12-07;0;1005.2;24.2;18.275;12.6;56;25;9.9;4.316667;
2018-12-08;0;1003.8875;26.7;18.925;11;55.5;29;8.3;3.16087;
2018-12-09;0;998.958333;31.5;22.016667;12.4;54.166667;24;8.4;2.371429;
2018-12-10;0;999.325;34.7;27.275;20.6;46.041667;27;5.8;1.766667;
2018-12-11;0;996.820833;37.2;28.895833;19.8;53.333333;28;10.8;2.591304;
2018-12-12;13.4;998.075;30.9;23.933333;20.2;78.416667;51;17.5;3.081818;
2018-12-13;0;994.841667;35.6;26.783333;20.8;74.291667;39;9.4;3.440909;
2018-12-14;0;993.525;31.6;25.370833;24;72.875;54;16.3;4.245833;
2018-12-15;40.6;1000.458333;26.6;22.133333;18.6;85.166667;68;7.2;2.433333;
2018-12-16;0;999.033333;34.5;26.15;20.5;77.875;48;9.6;2.405;
2018-12-17;0;995.404167;35.3;27.5;23.7;70.583333;45;21.8;3.75;
2018-12-18;3.4;999.204167;23.3;21.3;19.9;88.291667;75;10.4;3.7125;
2018-12-19;23;996.895833;27.1;22.241667;19.7;86.291667;68;19.4;3.154167;
2018-12-20;52.4;992.925;24.7;22.179167;19;91.208333;75;8.6;1.8875;
2018-12-21;102.8;991.725;25.5;22.2125;20.5;87.416667;76;11.3;3.175;
2018-12-22;.4;994.425;30.3;24.408333;19.6;72.333333;40;6.8;1.85;
2018-12-23;.2;996.829167;30.2;24.475;18.6;71.25;41;7.5;2.121739;
2018-12-24;0;997.979167;29.2;23.666667;18.7;71.708333;38;12.8;6.120833;
2018-12-25;0;996.029167;31.5;22.995833;18.7;79.083333;54;16.8;4.3;
2018-12-26;29.2;994.745833;32.1;24.233333;19;78.166667;54;10.8;1.930435;
2018-12-27;3;992.483333;33;26.016667;20.4;74.25;51;6.3;2.386957;
2018-12-28;0;992.208333;34.7;27.729167;22.5;71.416667;44;8;1.66087;
2018-12-29;0;991.591667;35;28.354167;22.1;70.5;41;6.3;2.408696;
2018-12-30;0;991.708333;31.8;27.1625;23;76.916667;62;12.5;2.173913;
2018-12-31;3.2;994.233333;32.6;27.45;23.3;75.833333;62;10.6;4.195652;
2019-01-01;0;994.566667;36.6;27.575;23.5;76.166667;43;11.9;3.269565;
2019-01-02;16.4;992.5625;36.2;29.391667;23.4;73.416667;46;9.4;2.3;
2019-01-03;11.6;992.958333;31.9;24.025;21.1;84.25;64;13.3;2.925;
2019-01-04;9.6;997.016667;27.4;21.770833;18.2;81.666667;63;8.8;3.547826;
2019-01-05;0;996.745833;28.2;23.1;19.4;81.25;65;11;4.683333;
2019-01-06;0;992.683333;32.5;24.8875;20.5;84.166667;57;7;2.726087;
2019-01-07;16.4;987.016667;26.8;25.066667;23.7;80.958333;66;15.4;4.5125;
2019-01-08;6.2;995.225;28.2;24.15;20.1;81.666667;63;7.6;2.182609;
2019-01-09;94;994.020833;27.2;21.558333;20.1;93.416667;72;14.6;3.179167;
2019-01-10;105;994.4;26.9;22.166667;19.6;86.041667;67;18.6;3.458333;
2019-01-11;.2;1000.104167;26.5;22.845833;20.4;84.958333;73;8.3;3.166667;
2019-01-12;0;999.283333;26.4;22.983333;20.4;85;75;11.7;4.7625;
2019-01-13;0;996.975;34.5;25.770833;21.8;82.125;45;14.5;2.443478;
2019-01-14;3.8;996.4625;32.4;25.870833;21.6;80.083333;55;10;2.595833;
2019-01-15;.8;994.466667;33.2;27.9;24;75.833333;54;12;2.8875;
2019-01-16;.2;994.475;28.9;25.516667;24.1;81.416667;65;10.1;3.1875;
2019-01-17;5.8;997.095833;24.9;23.070833;23.7;95.625;85;12.8;3.770833;
2019-01-18;131.4;996.104167;26.5;21.529167;20.3;92.583333;78;11.9;3.7;
2019-01-19;21.2;1000.2;23.6;19.45;17.2;87.208333;72;11.9;4.616667;
2019-01-20;2;1000.2;26.5;21.366667;17.8;78.875;59;10.9;4.675;
2019-01-21;0;997.970833;30.9;24.0125;19.6;78.125;44;7.1;2.4;
2019-01-22;0;997.945833;33.5;26.058333;19;76.875;47;6.1;1.695833;
2019-01-23;0;997.720833;31.1;25.320833;22.9;84.291667;65;11.8;2.779167;
2019-01-24;11.8;998.870833;31.2;25.5;21.1;81.458333;55;11;4.608333;
2019-01-25;0;997.304167;33;26.816667;22.5;76.5;55;11.8;5.0125;
2019-01-26;0;996.558333;34.2;27.3625;21.9;75.291667;50;8.3;2.525;
2019-01-27;0;996.245833;35;28.479167;23.4;73.583333;45;8;2.1125;
2019-01-28;0;997.020833;34.4;28.970833;23.5;66.583333;45;9.3;2.6625;
2019-01-29;0;997.416667;35.2;29.8375;25.2;62.083333;42;11;3.069565;
